,be_code,be_description,eo_class_code,eo_class_description,eo_model_name,teh_mesto,gar_no,eo_code,head_type,operation_start_date,expected_operation_period_years,expected_operation_finish_date,sap_planned_finish_operation_date,expected_operation_status_code,expected_operation_status_code_date,sap_system_status,sap_user_status,reported_operation_finish_date,reported_operation_status,evaluated_operation_finish_date
1437,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E106,30,100000043300,component,2012-12-31,12,2024-12-31 00:00:00.000000,0,operation,2027-12-31 00:00:00,ПВЕО,plug,,,1970-01-01 00:00:00.000000013
1438,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E106,30,100000043328,component,2012-12-31,12,2024-12-31 00:00:00.000000,0,operation,2027-12-31 00:00:00,ПВЕО,plug,,,1970-01-01 00:00:00.000000013
1439,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E106,30,100000043357,component,2012-12-31,12,2024-12-31 00:00:00.000000,0,operation,2027-12-31 00:00:00,ПВЕО,plug,,,1970-01-01 00:00:00.000000013
1440,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E106,30,100000043383,component,2012-12-31,12,2024-12-31 00:00:00.000000,0,operation,2027-12-31 00:00:00,ПВЕО,plug,,,1970-01-01 00:00:00.000000013
1441,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E106,30,100000043606,component,2012-12-31,12,2024-12-31 00:00:00.000000,0,operation,2027-12-31 00:00:00,ПВЕО,КМПН,,,1970-01-01 00:00:00.000000013
1442,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E106,30,100000043653,component,2012-12-31,12,2024-12-31 00:00:00.000000,0,operation,2027-12-31 00:00:00,ПВЕО,КМПН,,,1970-01-01 00:00:00.000000013
1443,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E106,30,100000043410,component,2009-11-30,12,2021-11-30 00:00:00.000000,0,operation_finished,2027-12-31 00:00:00,ПВЕО,КМПН,,,1970-01-01 00:00:00.000000013
1444,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E106,30,100000043435,component,2009-11-30,12,2021-11-30 00:00:00.000000,0,operation_finished,2027-12-31 00:00:00,ПВЕО,КМПН,,,1970-01-01 00:00:00.000000013
1445,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E106,30,100000043457,component,2009-11-30,12,2021-11-30 00:00:00.000000,0,operation_finished,2027-12-31 00:00:00,ПВЕО,КМПН,,,1970-01-01 00:00:00.000000013
1446,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E106,30,100000043481,component,2009-11-30,12,2021-11-30 00:00:00.000000,0,operation_finished,2027-12-31 00:00:00,ПВЕО,КМПН,,,1970-01-01 00:00:00.000000013
1447,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E106,30,100000043503,component,2009-11-30,12,2021-11-30 00:00:00.000000,0,operation_finished,2027-12-31 00:00:00,ПВЕО,КМПН,,,1970-01-01 00:00:00.000000013
1448,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E106,30,100000043528,component,2009-11-30,12,2021-11-30 00:00:00.000000,0,operation_finished,2027-12-31 00:00:00,ПВЕО,КМПН,,,1970-01-01 00:00:00.000000013
1449,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E106,30,100000043557,component,2009-11-30,12,2021-11-30 00:00:00.000000,0,operation_finished,2027-12-31 00:00:00,ПВЕО,КМПН,,,1970-01-01 00:00:00.000000013
1450,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E106,30,100000096362,component,2021-12-12,12,2033-12-12 00:00:00.000000,0,operation,2027-12-31 00:00:00,ПВЕО,КМПН,,,1970-01-01 00:00:00.000000013
1451,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E106,АГИТО,100000098879,component,2017-07-14,12,2029-07-14 00:00:00.000000,0,operation,2027-12-31 00:00:00,ПВЕО,plug,,,1970-01-01 00:00:00.000000013
1452,1100.0,"АО ""Полюс Красноярск""",E03_02,Экскаваторы электрические,Экскаваторы ЭКГ-18,11-RUD-BLAG-UGBL-E801,01,100000063335,head,2016-08-01,12,2028-08-01 00:00:00.000000,2033-07-01 00:00:00,operation,2027-12-31 00:00:00,УСТН,СИНХ,,,2033-07-01 00:00:00.000000000
1453,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E801,1,100000043594,component,2016-08-01,12,2028-08-01 00:00:00.000000,0,operation,2027-12-31 00:00:00,ПВЕО,КМПН,,,1970-01-01 00:00:00.000000013
1454,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E801,1,100000043286,component,2016-08-01,12,2028-08-01 00:00:00.000000,0,operation,2027-12-31 00:00:00,ПВЕО,plug,,,1970-01-01 00:00:00.000000013
1455,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E801,1,100000043314,component,2016-08-01,12,2028-08-01 00:00:00.000000,0,operation,2027-12-31 00:00:00,ПВЕО,plug,,,1970-01-01 00:00:00.000000013
1456,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E801,1,100000043342,component,2016-08-01,12,2028-08-01 00:00:00.000000,0,operation,2027-12-31 00:00:00,ПВЕО,plug,,,1970-01-01 00:00:00.000000013
1457,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E801,1,100000043370,component,2016-08-01,12,2028-08-01 00:00:00.000000,0,operation,2027-12-31 00:00:00,ПВЕО,plug,,,1970-01-01 00:00:00.000000013
1458,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E801,1,100000043398,component,2016-08-01,12,2028-08-01 00:00:00.000000,0,operation,2027-12-31 00:00:00,ПВЕО,plug,,,1970-01-01 00:00:00.000000013
1459,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E801,1,100000043618,component,2016-08-01,12,2028-08-01 00:00:00.000000,0,operation,2027-12-31 00:00:00,ПВЕО,КМПН,,,1970-01-01 00:00:00.000000013
1460,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E801,1,100000043642,component,2016-08-01,12,2028-08-01 00:00:00.000000,0,operation,2027-12-31 00:00:00,ПВЕО,КМПН,,,1970-01-01 00:00:00.000000013
1461,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E801,1,100000043664,component,2016-08-01,12,2028-08-01 00:00:00.000000,0,operation,2027-12-31 00:00:00,ПВЕО,КМПН,,,1970-01-01 00:00:00.000000013
1462,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E801,1,100000043721,component,2016-08-01,12,2028-08-01 00:00:00.000000,0,operation,2027-12-31 00:00:00,ПВЕО,plug,,,1970-01-01 00:00:00.000000013
1463,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E801,1,100000043750,component,2016-08-01,12,2028-08-01 00:00:00.000000,0,operation,2027-12-31 00:00:00,ПВЕО,plug,,,1970-01-01 00:00:00.000000013
1464,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E801,1,100000043423,component,2009-11-30,12,2021-11-30 00:00:00.000000,0,operation_finished,2027-12-31 00:00:00,ПВЕО,КМПН,,,1970-01-01 00:00:00.000000013
1465,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E801,1,100000043447,component,2009-11-30,12,2021-11-30 00:00:00.000000,0,operation_finished,2027-12-31 00:00:00,ПВЕО,КМПН,,,1970-01-01 00:00:00.000000013
1466,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E801,1,100000043470,component,2009-11-30,12,2021-11-30 00:00:00.000000,0,operation_finished,2027-12-31 00:00:00,ПВЕО,КМПН,,,1970-01-01 00:00:00.000000013
1467,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E801,1,100000043493,component,2009-11-30,12,2021-11-30 00:00:00.000000,0,operation_finished,2027-12-31 00:00:00,ПВЕО,КМПН,,,1970-01-01 00:00:00.000000013
1468,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E801,1,100000043515,component,2009-11-30,12,2021-11-30 00:00:00.000000,0,operation_finished,2027-12-31 00:00:00,ПВЕО,КМПН,,,1970-01-01 00:00:00.000000013
1469,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E801,1,100000043571,component,2009-11-30,12,2021-11-30 00:00:00.000000,0,operation_finished,2027-12-31 00:00:00,ПВЕО,КМПН,,,1970-01-01 00:00:00.000000013
1470,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E801,1,100000043693,component,2009-11-30,12,2021-11-30 00:00:00.000000,0,operation_finished,2027-12-31 00:00:00,ПВЕО,КМПН,,,1970-01-01 00:00:00.000000013
1471,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E801,1,100000079668,component,2021-05-02,12,2033-05-02 00:00:00.000000,0,operation,2027-12-31 00:00:00,ПВЕО,КМПН,,,1970-01-01 00:00:00.000000013
1472,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E801,АГИТО,100000098889,component,2018-09-23,12,2030-09-23 00:00:00.000000,0,operation,2027-12-31 00:00:00,ПВЕО,plug,,,1970-01-01 00:00:00.000000013
1473,1100.0,"АО ""Полюс Красноярск""",E03_02,Экскаваторы электрические,Экскаватор 4100C AC P&H,11-RUD-BLAG-UGBL-P401,10,100000099577,head,2023-06-01,12,2035-06-01 00:00:00.000000,0,purchase,2027-12-31 00:00:00,МТКУ УСТН,ВЗКП,,,1970-01-01 00:00:00.000000013
1474,1100.0,"АО ""Полюс Красноярск""",E03_02,Экскаваторы электрические,Экскаватор 4100C AC P&H,11-RUD-BLAG-UGBL-P402,11,100000099579,head,2023-10-01,12,2035-10-01 00:00:00.000000,0,purchase,2027-12-31 00:00:00,МТКУ УСТН,ВЗКП,,,1970-01-01 00:00:00.000000013
1475,1100.0,"АО ""Полюс Красноярск""",E03_02,Экскаваторы электрические,Экскаватор 4100C AC P&H,11-RUD-BLAG-UGBL-P403,12,100000099581,head,2023-04-01,12,2035-04-01 00:00:00.000000,0,purchase,2027-12-31 00:00:00,МТКУ УСТН,ВЗКП,,,1970-01-01 00:00:00.000000013
1476,1100.0,"АО ""Полюс Красноярск""",E03_02,Экскаваторы электрические,Экскаватор 4100C AC P&H,11-RUD-BLAG-UGBL-P404,Н/Д,100000099585,head,2024-01-01,12,2036-01-01 00:00:00.000000,0,purchase,2027-12-31 00:00:00,МТКУ УСТН,ВЗКП,,,1970-01-01 00:00:00.000000013
1477,1100.0,"АО ""Полюс Красноярск""",E03_02,Экскаваторы электрические,Экскаватор 4100C AC P&H,11-RUD-BLAG-UGBL-P405,13,100000099583,head,2023-05-01,12,2035-05-01 00:00:00.000000,0,purchase,2027-12-31 00:00:00,МТКУ УСТН,ВЗКП,,,1970-01-01 00:00:00.000000013
1478,1100.0,"АО ""Полюс Красноярск""",E03_01,Экскаваторы гидравлические,Экскаваторы PC3000-6,11-RUD-BLAG-UGBL-P601,502,100000067189,head,2009-11-30,12,2021-11-30 00:00:00.000000,2023-01-01 00:00:00,operation,2027-12-31 00:00:00,УСТН,СИНХ,,,2023-01-01 00:00:00.000000000
1479,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-P601,502,100000039710,component,2018-04-02,12,2030-04-02 00:00:00.000000,0,operation,2027-12-31 00:00:00,ПВЕО,КМПН,,,1970-01-01 00:00:00.000000013
1480,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-P601,26,100000059278,component,2014-12-31,12,2026-12-31 00:00:00.000000,0,operation,2027-12-31 00:00:00,ПВЕО,РЕЗР,,,1970-01-01 00:00:00.000000013
1481,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-P601,502,100000056959,component,2009-11-30,12,2021-11-30 00:00:00.000000,0,operation_finished,2027-12-31 00:00:00,ПВЕО,КМПН,,,1970-01-01 00:00:00.000000013
1482,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-P601,502,100000056960,component,2009-11-30,12,2021-11-30 00:00:00.000000,0,operation_finished,2027-12-31 00:00:00,ПВЕО,КМПН,,,1970-01-01 00:00:00.000000013
1483,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-P601,502,100000056961,component,2009-11-30,12,2021-11-30 00:00:00.000000,0,operation_finished,2027-12-31 00:00:00,ПВЕО,КМПН,,,1970-01-01 00:00:00.000000013
1484,1100.0,"АО ""Полюс Красноярск""",E03_01,Экскаваторы гидравлические,Экскаваторы PC3000-6,11-RUD-BLAG-UGBL-P602,504,100000063332,head,2011-06-25,12,2023-06-25 00:00:00.000000,2023-01-01 00:00:00,operation,2027-12-31 00:00:00,УСТН,СИНХ,,,2023-01-01 00:00:00.000000000
1485,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-P602,504,100000059236,component,2016-10-17,12,2028-10-17 00:00:00.000000,0,operation,2027-12-31 00:00:00,ПВЕО,plug,,,1970-01-01 00:00:00.000000013
1486,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-P602,504,100000039840,component,2018-03-19,12,2030-03-19 00:00:00.000000,0,operation,2027-12-31 00:00:00,ПВЕО,КМПН,,,1970-01-01 00:00:00.000000013
1487,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-P602,504,100000039760,component,2011-06-25,12,2023-06-25 00:00:00.000000,0,operation,2027-12-31 00:00:00,ПВЕО,КМПН,,,1970-01-01 00:00:00.000000013
1488,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-P602,504,100000039801,component,2011-06-25,12,2023-06-25 00:00:00.000000,0,operation,2027-12-31 00:00:00,ПВЕО,КМПН,,,1970-01-01 00:00:00.000000013
1489,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-P602,АГИТО,100000098877,component,2017-07-14,12,2029-07-14 00:00:00.000000,0,operation,2027-12-31 00:00:00,ПВЕО,plug,,,1970-01-01 00:00:00.000000013
1490,1100.0,"АО ""Полюс Красноярск""",E03_01,Экскаваторы гидравлические,Экскаваторы PC1250-7,11-RUD-BLAG-UGBL-P701,01,100000063334,head,2015-01-31,12,2027-01-31 00:00:00.000000,2026-07-01 00:00:00,operation,2027-12-31 00:00:00,УСТН,СИНХ,,,2026-07-01 00:00:00.000000000
1491,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-P701,01,100000039761,component,2008-02-19,12,2020-02-19 00:00:00.000000,0,operation_finished,2027-12-31 00:00:00,ПВЕО,КМПН,,,1970-01-01 00:00:00.000000013
1492,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-P701,01,100000039802,component,2008-02-19,12,2020-02-19 00:00:00.000000,0,operation_finished,2027-12-31 00:00:00,ПВЕО,КМПН,,,1970-01-01 00:00:00.000000013
1493,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-P701,01,100000039841,component,2008-02-19,12,2020-02-19 00:00:00.000000,0,operation_finished,2027-12-31 00:00:00,ПВЕО,КМПН,,,1970-01-01 00:00:00.000000013
1494,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-P701,01,100000095327,component,2021-11-24,12,2033-11-24 00:00:00.000000,0,operation,2027-12-31 00:00:00,ПВЕО,КМПН,,,1970-01-01 00:00:00.000000013
1495,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-P701,АГИТО,100000098872,component,2017-07-14,12,2029-07-14 00:00:00.000000,0,operation,2027-12-31 00:00:00,ПВЕО,plug,,,1970-01-01 00:00:00.000000013
1496,1100.0,"АО ""Полюс Красноярск""",E03_01,Экскаваторы гидравлические,Экскаваторы PC1250-8,11-RUD-BLAG-UGBL-P801,07,100000063337,head,2017-12-31,12,2029-12-31 00:00:00.000000,2027-07-01 00:00:00,operation,2027-12-31 00:00:00,УСТН,СИНХ,,,2027-07-01 00:00:00.000000000
1497,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-P801,07,100000039712,component,2017-12-31,12,2029-12-31 00:00:00.000000,0,operation,2027-12-31 00:00:00,ПВЕО,plug,,,1970-01-01 00:00:00.000000013
1498,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-P801,07,100000039762,component,2017-12-31,12,2029-12-31 00:00:00.000000,0,operation,2027-12-31 00:00:00,ПВЕО,plug,,,1970-01-01 00:00:00.000000013
1499,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-P801,07,100000039803,component,2017-12-31,12,2029-12-31 00:00:00.000000,0,operation,2027-12-31 00:00:00,ПВЕО,plug,,,1970-01-01 00:00:00.000000013
1500,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-P801,07,100000039842,component,2017-12-31,12,2029-12-31 00:00:00.000000,0,operation,2027-12-31 00:00:00,ПВЕО,plug,,,1970-01-01 00:00:00.000000013
1501,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-P801,АГИТО,100000098870,component,2017-07-14,12,2029-07-14 00:00:00.000000,0,operation,2027-12-31 00:00:00,ПВЕО,plug,,,1970-01-01 00:00:00.000000013
1502,1100.0,"АО ""Полюс Красноярск""",E03_01,Экскаваторы гидравлические,Экскаваторы PC1250-8,11-RUD-BLAG-UGBL-P802,08,100000026774,head,2020-01-20,12,2032-01-20 00:00:00.000000,2031-01-01 00:00:00,operation,2027-12-31 00:00:00,УСТН,СИНХ,,,2031-01-01 00:00:00.000000000
1503,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-P802,08,100000039727,component,2020-01-20,12,2032-01-20 00:00:00.000000,0,operation,2027-12-31 00:00:00,ПВЕО,plug,,,1970-01-01 00:00:00.000000013
1504,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-P802,08,100000039768,component,2020-01-20,12,2032-01-20 00:00:00.000000,0,operation,2027-12-31 00:00:00,ПВЕО,plug,,,1970-01-01 00:00:00.000000013
1505,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-P802,08,100000039809,component,2020-01-20,12,2032-01-20 00:00:00.000000,0,operation,2027-12-31 00:00:00,ПВЕО,plug,,,1970-01-01 00:00:00.000000013
1506,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-P802,08,100000039677,component,2020-01-20,12,2032-01-20 00:00:00.000000,0,operation,2027-12-31 00:00:00,ПВЕО,plug,,,1970-01-01 00:00:00.000000013
1507,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-P802,АГИТО,100000098891,component,2018-09-23,12,2030-09-23 00:00:00.000000,0,operation,2027-12-31 00:00:00,ПВЕО,plug,,,1970-01-01 00:00:00.000000013
1508,1100.0,"АО ""Полюс Красноярск""",E03_02,Экскаваторы электрические,Экскаваторы WK-20,11-RUD-BLAG-UGBL-W201,03,100000063338,head,2017-09-08,12,2029-09-08 00:00:00.000000,0,operation,2027-12-31 00:00:00,УСТН,СИНХ,,,1970-01-01 00:00:00.000000013
1509,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-W201,УЧАСТОК АГИТО,100000059234,component,2016-10-17,12,2028-10-17 00:00:00.000000,0,operation,2027-12-31 00:00:00,ПВЕО,plug,,,1970-01-01 00:00:00.000000013
1510,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-W201,3,100000043724,component,2021-08-26,12,2033-08-26 00:00:00.000000,0,operation,2027-12-31 00:00:00,ПВЕО,plug,,,1970-01-01 00:00:00.000000013
1511,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-W201,3,100000043752,component,2021-08-26,12,2033-08-26 00:00:00.000000,0,operation,2027-12-31 00:00:00,ПВЕО,plug,,,1970-01-01 00:00:00.000000013
1512,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-W201,03,100000053333,component,2009-11-30,12,2021-11-30 00:00:00.000000,0,operation_finished,2027-12-31 00:00:00,ПВЕО,plug,,,1970-01-01 00:00:00.000000013
1513,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-W201,03,100000053334,component,2009-11-30,12,2021-11-30 00:00:00.000000,0,operation_finished,2027-12-31 00:00:00,ПВЕО,plug,,,1970-01-01 00:00:00.000000013
1514,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-W201,03,100000053766,component,2009-11-30,12,2021-11-30 00:00:00.000000,0,operation_finished,2027-12-31 00:00:00,ПВЕО,КМПН,,,1970-01-01 00:00:00.000000013
1515,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-W201,03,100000053767,component,2009-11-30,12,2021-11-30 00:00:00.000000,0,operation_finished,2027-12-31 00:00:00,ПВЕО,КМПН,,,1970-01-01 00:00:00.000000013
1516,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-W201,03,100000095253,component,2021-02-18,12,2033-02-18 00:00:00.000000,0,operation,2027-12-31 00:00:00,ПВЕО,КМПН,,,1970-01-01 00:00:00.000000013
1517,1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-W201,03,100000053324,component,2017-09-08,12,2029-09-08 00:00:00.000000,0,operation,2027-12-31 00:00:00,ПВЕО,КМПН,,,1970-01-01 00:00:00.000000013
